GCM-RCM;ZH;deltaDegre;ref;fut;surface
tasAdjust_FR_rcp85_CNRM-CM5-LR_HadREM3-GA7-05_ADAMONT_seasmean_1952-2100_JJA.nc;P3;3.769;18.489;22.258;2449
tasAdjust_FR_rcp85_CNRM-CM5-LR_HadREM3-GA7-05_ADAMONT_seasmean_1952-2100_JJA.nc;P6;3.47;20.008;23.478;3747
tasAdjust_FR_rcp85_CNRM-CM5-LR_HadREM3-GA7-05_ADAMONT_seasmean_1952-2100_JJA.nc;P5;3.172;20.77;23.942;2394
tasAdjust_FR_rcp85_CNRM-CM5-LR_HadREM3-GA7-05_ADAMONT_seasmean_1952-2100_JJA.nc;X0;4.214;12.993;17.207;4831
tasAdjust_FR_rcp85_CNRM-CM5-LR_HadREM3-GA7-05_ADAMONT_seasmean_1952-2100_JJA.nc;X2;3.961;18.1;22.061;2298
tasAdjust_FR_rcp85_CNRM-CM5-LR_HadREM3-GA7-05_ADAMONT_seasmean_1952-2100_JJA.nc;G7;2.297;16.815;19.112;480
tasAdjust_FR_rcp85_CNRM-CM5-LR_HadREM3-GA7-05_ADAMONT_seasmean_1952-2100_JJA.nc;X1;3.919;18.253;22.172;4603
tasAdjust_FR_rcp85_CNRM-CM5-LR_HadREM3-GA7-05_ADAMONT_seasmean_1952-2100_JJA.nc;G6;2.385;16.808;19.193;453
tasAdjust_FR_rcp85_CNRM-CM5-LR_HadREM3-GA7-05_ADAMONT_seasmean_1952-2100_JJA.nc;X3;3.518;21.471;24.988;2640
tasAdjust_FR_rcp85_CNRM-CM5-LR_HadREM3-GA7-05_ADAMONT_seasmean_1952-2100_JJA.nc;O7;3.953;16.522;20.475;5706
tasAdjust_FR_rcp85_CNRM-CM5-LR_HadREM3-GA7-05_ADAMONT_seasmean_1952-2100_JJA.nc;O6;3.076;20.732;23.808;7252
tasAdjust_FR_rcp85_CNRM-CM5-LR_HadREM3-GA7-05_ADAMONT_seasmean_1952-2100_JJA.nc;O9;3.044;20.676;23.72;6512
tasAdjust_FR_rcp85_CNRM-CM5-LR_HadREM3-GA7-05_ADAMONT_seasmean_1952-2100_JJA.nc;O8;3.416;20.207;23.624;5821
tasAdjust_FR_rcp85_CNRM-CM5-LR_HadREM3-GA7-05_ADAMONT_seasmean_1952-2100_JJA.nc;G1;2.41;16.58;18.99;346
tasAdjust_FR_rcp85_CNRM-CM5-LR_HadREM3-GA7-05_ADAMONT_seasmean_1952-2100_JJA.nc;G0;2.659;16.737;19.397;762
tasAdjust_FR_rcp85_CNRM-CM5-LR_HadREM3-GA7-05_ADAMONT_seasmean_1952-2100_JJA.nc;G3;2.447;16.792;19.239;228
tasAdjust_FR_rcp85_CNRM-CM5-LR_HadREM3-GA7-05_ADAMONT_seasmean_1952-2100_JJA.nc;G2;2.548;16.649;19.197;1033
tasAdjust_FR_rcp85_CNRM-CM5-LR_HadREM3-GA7-05_ADAMONT_seasmean_1952-2100_JJA.nc;G5;2.177;16.721;18.898;242
tasAdjust_FR_rcp85_CNRM-CM5-LR_HadREM3-GA7-05_ADAMONT_seasmean_1952-2100_JJA.nc;S3;2.538;20.358;22.896;1523
tasAdjust_FR_rcp85_CNRM-CM5-LR_HadREM3-GA7-05_ADAMONT_seasmean_1952-2100_JJA.nc;G4;2.393;16.779;19.172;300
tasAdjust_FR_rcp85_CNRM-CM5-LR_HadREM3-GA7-05_ADAMONT_seasmean_1952-2100_JJA.nc;S2;2.872;20.318;23.19;2029
tasAdjust_FR_rcp85_CNRM-CM5-LR_HadREM3-GA7-05_ADAMONT_seasmean_1952-2100_JJA.nc;S5;2.286;19.683;21.969;370
tasAdjust_FR_rcp85_CNRM-CM5-LR_HadREM3-GA7-05_ADAMONT_seasmean_1952-2100_JJA.nc;S4;2.558;20.311;22.869;1554
tasAdjust_FR_rcp85_CNRM-CM5-LR_HadREM3-GA7-05_ADAMONT_seasmean_1952-2100_JJA.nc;S6;2.344;19.066;21.41;200
tasAdjust_FR_rcp85_CNRM-CM5-LR_HadREM3-GA7-05_ADAMONT_seasmean_1952-2100_JJA.nc;S9;3.193;15.639;18.832;74
tasAdjust_FR_rcp85_CNRM-CM5-LR_HadREM3-GA7-05_ADAMONT_seasmean_1952-2100_JJA.nc;K1;3.987;18.792;22.779;11062
tasAdjust_FR_rcp85_CNRM-CM5-LR_HadREM3-GA7-05_ADAMONT_seasmean_1952-2100_JJA.nc;K0;4.171;17.285;21.456;7272
tasAdjust_FR_rcp85_CNRM-CM5-LR_HadREM3-GA7-05_ADAMONT_seasmean_1952-2100_JJA.nc;S1;2.727;20.191;22.918;2790
tasAdjust_FR_rcp85_CNRM-CM5-LR_HadREM3-GA7-05_ADAMONT_seasmean_1952-2100_JJA.nc;S0;2.92;20.254;23.175;1911
tasAdjust_FR_rcp85_CNRM-CM5-LR_HadREM3-GA7-05_ADAMONT_seasmean_1952-2100_JJA.nc;J9;3.002;18.856;21.858;1522
tasAdjust_FR_rcp85_CNRM-CM5-LR_HadREM3-GA7-05_ADAMONT_seasmean_1952-2100_JJA.nc;B2;3.99;17.896;21.887;1439
tasAdjust_FR_rcp85_CNRM-CM5-LR_HadREM3-GA7-05_ADAMONT_seasmean_1952-2100_JJA.nc;B1;4.01;17.784;21.794;1321
tasAdjust_FR_rcp85_CNRM-CM5-LR_HadREM3-GA7-05_ADAMONT_seasmean_1952-2100_JJA.nc;B4;3.891;17.896;21.787;1652
tasAdjust_FR_rcp85_CNRM-CM5-LR_HadREM3-GA7-05_ADAMONT_seasmean_1952-2100_JJA.nc;B3;3.821;17.985;21.806;945
tasAdjust_FR_rcp85_CNRM-CM5-LR_HadREM3-GA7-05_ADAMONT_seasmean_1952-2100_JJA.nc;B6;3.78;16.893;20.673;90
tasAdjust_FR_rcp85_CNRM-CM5-LR_HadREM3-GA7-05_ADAMONT_seasmean_1952-2100_JJA.nc;B5;3.767;17.57;21.337;1446
tasAdjust_FR_rcp85_CNRM-CM5-LR_HadREM3-GA7-05_ADAMONT_seasmean_1952-2100_JJA.nc;J2;2.389;16.411;18.801;1956
tasAdjust_FR_rcp85_CNRM-CM5-LR_HadREM3-GA7-05_ADAMONT_seasmean_1952-2100_JJA.nc;B7;3.718;17.059;20.777;470
tasAdjust_FR_rcp85_CNRM-CM5-LR_HadREM3-GA7-05_ADAMONT_seasmean_1952-2100_JJA.nc;J1;2.561;17.036;19.597;2960
tasAdjust_FR_rcp85_CNRM-CM5-LR_HadREM3-GA7-05_ADAMONT_seasmean_1952-2100_JJA.nc;J4;2.787;17.184;19.971;2856
tasAdjust_FR_rcp85_CNRM-CM5-LR_HadREM3-GA7-05_ADAMONT_seasmean_1952-2100_JJA.nc;J3;2.477;16.627;19.104;4241
tasAdjust_FR_rcp85_CNRM-CM5-LR_HadREM3-GA7-05_ADAMONT_seasmean_1952-2100_JJA.nc;J6;2.978;18.213;21.191;1618
tasAdjust_FR_rcp85_CNRM-CM5-LR_HadREM3-GA7-05_ADAMONT_seasmean_1952-2100_JJA.nc;J5;2.956;17.229;20.184;2612
tasAdjust_FR_rcp85_CNRM-CM5-LR_HadREM3-GA7-05_ADAMONT_seasmean_1952-2100_JJA.nc;J8;2.979;17.724;20.704;3605
tasAdjust_FR_rcp85_CNRM-CM5-LR_HadREM3-GA7-05_ADAMONT_seasmean_1952-2100_JJA.nc;R2;3.439;20.038;23.476;1191
tasAdjust_FR_rcp85_CNRM-CM5-LR_HadREM3-GA7-05_ADAMONT_seasmean_1952-2100_JJA.nc;J7;2.996;18.411;21.407;5707
tasAdjust_FR_rcp85_CNRM-CM5-LR_HadREM3-GA7-05_ADAMONT_seasmean_1952-2100_JJA.nc;B0;3.922;18.075;21.997;447
tasAdjust_FR_rcp85_CNRM-CM5-LR_HadREM3-GA7-05_ADAMONT_seasmean_1952-2100_JJA.nc;R1;3.495;19.675;23.17;1460
tasAdjust_FR_rcp85_CNRM-CM5-LR_HadREM3-GA7-05_ADAMONT_seasmean_1952-2100_JJA.nc;R4;3.251;20.222;23.473;881
tasAdjust_FR_rcp85_CNRM-CM5-LR_HadREM3-GA7-05_ADAMONT_seasmean_1952-2100_JJA.nc;R3;3.267;20.159;23.426;1497
tasAdjust_FR_rcp85_CNRM-CM5-LR_HadREM3-GA7-05_ADAMONT_seasmean_1952-2100_JJA.nc;R6;3.162;19.842;23.004;1327
tasAdjust_FR_rcp85_CNRM-CM5-LR_HadREM3-GA7-05_ADAMONT_seasmean_1952-2100_JJA.nc;R5;3.139;20.116;23.255;1378
tasAdjust_FR_rcp85_CNRM-CM5-LR_HadREM3-GA7-05_ADAMONT_seasmean_1952-2100_JJA.nc;R8;2.636;19.991;22.627;55
tasAdjust_FR_rcp85_CNRM-CM5-LR_HadREM3-GA7-05_ADAMONT_seasmean_1952-2100_JJA.nc;J0;2.655;17.618;20.273;2767
tasAdjust_FR_rcp85_CNRM-CM5-LR_HadREM3-GA7-05_ADAMONT_seasmean_1952-2100_JJA.nc;R7;2.96;20.115;23.075;772
tasAdjust_FR_rcp85_CNRM-CM5-LR_HadREM3-GA7-05_ADAMONT_seasmean_1952-2100_JJA.nc;A9;4.158;18.489;22.647;3836
tasAdjust_FR_rcp85_CNRM-CM5-LR_HadREM3-GA7-05_ADAMONT_seasmean_1952-2100_JJA.nc;A8;3.986;18.384;22.37;2079
tasAdjust_FR_rcp85_CNRM-CM5-LR_HadREM3-GA7-05_ADAMONT_seasmean_1952-2100_JJA.nc;R0;3.547;19.648;23.195;1348
tasAdjust_FR_rcp85_CNRM-CM5-LR_HadREM3-GA7-05_ADAMONT_seasmean_1952-2100_JJA.nc;I9;2.809;17.249;20.059;1107
tasAdjust_FR_rcp85_CNRM-CM5-LR_HadREM3-GA7-05_ADAMONT_seasmean_1952-2100_JJA.nc;Z4;2.103;16.769;18.871;3
tasAdjust_FR_rcp85_CNRM-CM5-LR_HadREM3-GA7-05_ADAMONT_seasmean_1952-2100_JJA.nc;A1;4.169;18.384;22.553;1808
tasAdjust_FR_rcp85_CNRM-CM5-LR_HadREM3-GA7-05_ADAMONT_seasmean_1952-2100_JJA.nc;I8;2.706;16.937;19.643;477
tasAdjust_FR_rcp85_CNRM-CM5-LR_HadREM3-GA7-05_ADAMONT_seasmean_1952-2100_JJA.nc;A0;4.079;19.442;23.521;895
tasAdjust_FR_rcp85_CNRM-CM5-LR_HadREM3-GA7-05_ADAMONT_seasmean_1952-2100_JJA.nc;Z6;2.61;20.028;22.638;175
tasAdjust_FR_rcp85_CNRM-CM5-LR_HadREM3-GA7-05_ADAMONT_seasmean_1952-2100_JJA.nc;A3;4.113;19.163;23.276;2549
tasAdjust_FR_rcp85_CNRM-CM5-LR_HadREM3-GA7-05_ADAMONT_seasmean_1952-2100_JJA.nc;Z5;2.614;18.998;21.612;254
tasAdjust_FR_rcp85_CNRM-CM5-LR_HadREM3-GA7-05_ADAMONT_seasmean_1952-2100_JJA.nc;Z8;3.005;23.101;26.106;27
tasAdjust_FR_rcp85_CNRM-CM5-LR_HadREM3-GA7-05_ADAMONT_seasmean_1952-2100_JJA.nc;A2;4.174;18.575;22.749;2953
tasAdjust_FR_rcp85_CNRM-CM5-LR_HadREM3-GA7-05_ADAMONT_seasmean_1952-2100_JJA.nc;A5;3.97;18.301;22.271;1930
tasAdjust_FR_rcp85_CNRM-CM5-LR_HadREM3-GA7-05_ADAMONT_seasmean_1952-2100_JJA.nc;A4;4.18;17.17;21.35;1784
tasAdjust_FR_rcp85_CNRM-CM5-LR_HadREM3-GA7-05_ADAMONT_seasmean_1952-2100_JJA.nc;Q9;2.618;18.686;21.304;1028
tasAdjust_FR_rcp85_CNRM-CM5-LR_HadREM3-GA7-05_ADAMONT_seasmean_1952-2100_JJA.nc;A7;4.012;18.637;22.648;2670
tasAdjust_FR_rcp85_CNRM-CM5-LR_HadREM3-GA7-05_ADAMONT_seasmean_1952-2100_JJA.nc;A6;4.094;18.109;22.203;3092
tasAdjust_FR_rcp85_CNRM-CM5-LR_HadREM3-GA7-05_ADAMONT_seasmean_1952-2100_JJA.nc;Q8;2.715;20.042;22.757;1083
tasAdjust_FR_rcp85_CNRM-CM5-LR_HadREM3-GA7-05_ADAMONT_seasmean_1952-2100_JJA.nc;I1;2.742;17.359;20.101;1809
tasAdjust_FR_rcp85_CNRM-CM5-LR_HadREM3-GA7-05_ADAMONT_seasmean_1952-2100_JJA.nc;I0;2.817;17.203;20.019;1308
tasAdjust_FR_rcp85_CNRM-CM5-LR_HadREM3-GA7-05_ADAMONT_seasmean_1952-2100_JJA.nc;I3;2.527;17.212;19.739;543
tasAdjust_FR_rcp85_CNRM-CM5-LR_HadREM3-GA7-05_ADAMONT_seasmean_1952-2100_JJA.nc;I2;2.888;17.136;20.024;2971
tasAdjust_FR_rcp85_CNRM-CM5-LR_HadREM3-GA7-05_ADAMONT_seasmean_1952-2100_JJA.nc;I5;2.321;16.786;19.107;1468
tasAdjust_FR_rcp85_CNRM-CM5-LR_HadREM3-GA7-05_ADAMONT_seasmean_1952-2100_JJA.nc;I4;2.577;16.952;19.529;2063
tasAdjust_FR_rcp85_CNRM-CM5-LR_HadREM3-GA7-05_ADAMONT_seasmean_1952-2100_JJA.nc;I7;2.433;16.921;19.354;1112
tasAdjust_FR_rcp85_CNRM-CM5-LR_HadREM3-GA7-05_ADAMONT_seasmean_1952-2100_JJA.nc;I6;2.233;16.625;18.858;1255
tasAdjust_FR_rcp85_EC-EARTH_RACMO22E_ADAMONT_seasmean_1950-2100_DJF.nc;M1;1.953;4.666;6.619;8294
tasAdjust_FR_rcp85_EC-EARTH_RACMO22E_ADAMONT_seasmean_1950-2100_DJF.nc;M0;1.941;4.923;6.864;7963
tasAdjust_FR_rcp85_EC-EARTH_RACMO22E_ADAMONT_seasmean_1950-2100_DJF.nc;M3;1.872;5.175;7.047;5838
tasAdjust_FR_rcp85_EC-EARTH_RACMO22E_ADAMONT_seasmean_1950-2100_DJF.nc;M2;1.865;5.995;7.86;21
tasAdjust_FR_rcp85_EC-EARTH_RACMO22E_ADAMONT_seasmean_1950-2100_DJF.nc;U4;2.317;3.43;5.747;4014
tasAdjust_FR_rcp85_EC-EARTH_RACMO22E_ADAMONT_seasmean_1950-2100_DJF.nc;U1;2.234;2.682;4.916;5793
tasAdjust_FR_rcp85_EC-EARTH_RACMO22E_ADAMONT_seasmean_1950-2100_DJF.nc;U0;2.316;2.392;4.708;6186
tasAdjust_FR_rcp85_EC-EARTH_RACMO22E_ADAMONT_seasmean_1950-2100_DJF.nc;U3;2.17;3.298;5.468;5720
tasAdjust_FR_rcp85_EC-EARTH_RACMO22E_ADAMONT_seasmean_1950-2100_DJF.nc;U2;2.358;1.853;4.211;7728
tasAdjust_FR_rcp85_EC-EARTH_RACMO22E_ADAMONT_seasmean_1950-2100_DJF.nc;L4;1.982;4.475;6.457;3885
tasAdjust_FR_rcp85_EC-EARTH_RACMO22E_ADAMONT_seasmean_1950-2100_DJF.nc;L3;1.973;5.428;7.402;818
tasAdjust_FR_rcp85_EC-EARTH_RACMO22E_ADAMONT_seasmean_1950-2100_DJF.nc;L6;1.921;5.23;7.151;1772
tasAdjust_FR_rcp85_EC-EARTH_RACMO22E_ADAMONT_seasmean_1950-2100_DJF.nc;L5;2.052;5.042;7.095;3913
tasAdjust_FR_rcp85_EC-EARTH_RACMO22E_ADAMONT_seasmean_1950-2100_DJF.nc;L8;1.945;5.506;7.452;3667
tasAdjust_FR_rcp85_EC-EARTH_RACMO22E_ADAMONT_seasmean_1950-2100_DJF.nc;L7;1.947;5.442;7.39;1312
tasAdjust_FR_rcp85_EC-EARTH_RACMO22E_ADAMONT_seasmean_1950-2100_DJF.nc;D0;1.993;3.282;5.275;1133
tasAdjust_FR_rcp85_EC-EARTH_RACMO22E_ADAMONT_seasmean_1950-2100_DJF.nc;L9;1.945;5.625;7.569;1484
tasAdjust_FR_rcp85_EC-EARTH_RACMO22E_ADAMONT_seasmean_1950-2100_DJF.nc;L0;2.162;4.47;6.632;4402
tasAdjust_FR_rcp85_EC-EARTH_RACMO22E_ADAMONT_seasmean_1950-2100_DJF.nc;L2;2.02;5.304;7.324;3218
tasAdjust_FR_rcp85_EC-EARTH_RACMO22E_ADAMONT_seasmean_1950-2100_DJF.nc;L1;2.072;5.36;7.432;1841
tasAdjust_FR_rcp85_EC-EARTH_RACMO22E_ADAMONT_seasmean_1950-2100_DJF.nc;K3;2.15;3.517;5.667;5605
tasAdjust_FR_rcp85_EC-EARTH_RACMO22E_ADAMONT_seasmean_1950-2100_DJF.nc;K2;2.461;2.059;4.519;8745
tasAdjust_FR_rcp85_EC-EARTH_RACMO22E_ADAMONT_seasmean_1950-2100_DJF.nc;K5;1.986;4.147;6.134;6822
tasAdjust_FR_rcp85_EC-EARTH_RACMO22E_ADAMONT_seasmean_1950-2100_DJF.nc;K4;2.01;4.443;6.453;10008
tasAdjust_FR_rcp85_EC-EARTH_RACMO22E_ADAMONT_seasmean_1950-2100_DJF.nc;K7;1.921;4.943;6.864;3446
tasAdjust_FR_rcp85_EC-EARTH_RACMO22E_ADAMONT_seasmean_1950-2100_DJF.nc;K6;1.945;4.601;6.546;7121
tasAdjust_FR_rcp85_EC-EARTH_RACMO22E_ADAMONT_seasmean_1950-2100_DJF.nc;O1;2.531;4.146;6.677;4132
tasAdjust_FR_rcp85_EC-EARTH_RACMO22E_ADAMONT_seasmean_1950-2100_DJF.nc;O0;2.651;3.161;5.811;5818
tasAdjust_FR_rcp85_EC-EARTH_RACMO22E_ADAMONT_seasmean_1950-2100_DJF.nc;O3;2.317;3.672;5.99;5301
tasAdjust_FR_rcp85_EC-EARTH_RACMO22E_ADAMONT_seasmean_1950-2100_DJF.nc;O2;2.295;6.109;8.403;5193
tasAdjust_FR_rcp85_EC-EARTH_RACMO22E_ADAMONT_seasmean_1950-2100_DJF.nc;O5;2.391;4.83;7.221;5961
tasAdjust_FR_rcp85_EC-EARTH_RACMO22E_ADAMONT_seasmean_1950-2100_DJF.nc;O4;2.319;5.185;7.504;4491
tasAdjust_FR_rcp85_EC-EARTH_RACMO22E_ADAMONT_seasmean_1950-2100_DJF.nc;F6;2.02;3.762;5.783;7321
tasAdjust_FR_rcp85_EC-EARTH_RACMO22E_ADAMONT_seasmean_1950-2100_DJF.nc;W1;2.76;-2.01;0.751;3064
tasAdjust_FR_rcp85_EC-EARTH_RACMO22E_ADAMONT_seasmean_1950-2100_DJF.nc;F5;2.126;2.834;4.96;5515
tasAdjust_FR_rcp85_EC-EARTH_RACMO22E_ADAMONT_seasmean_1950-2100_DJF.nc;W0;2.754;-2.643;0.111;2711
tasAdjust_FR_rcp85_EC-EARTH_RACMO22E_ADAMONT_seasmean_1950-2100_DJF.nc;W3;2.684;2.356;5.039;2497
tasAdjust_FR_rcp85_EC-EARTH_RACMO22E_ADAMONT_seasmean_1950-2100_DJF.nc;W2;2.923;-1.615;1.308;3619
tasAdjust_FR_rcp85_EC-EARTH_RACMO22E_ADAMONT_seasmean_1950-2100_DJF.nc;F7;1.965;4.999;6.964;1105
tasAdjust_FR_rcp85_EC-EARTH_RACMO22E_ADAMONT_seasmean_1950-2100_DJF.nc;N6;1.952;6.333;8.284;771
tasAdjust_FR_rcp85_EC-EARTH_RACMO22E_ADAMONT_seasmean_1950-2100_DJF.nc;N5;1.977;5.915;7.892;404
tasAdjust_FR_rcp85_EC-EARTH_RACMO22E_ADAMONT_seasmean_1950-2100_DJF.nc;N8;1.857;6.625;8.482;1301
tasAdjust_FR_rcp85_EC-EARTH_RACMO22E_ADAMONT_seasmean_1950-2100_DJF.nc;N7;1.926;6.057;7.983;590
tasAdjust_FR_rcp85_EC-EARTH_RACMO22E_ADAMONT_seasmean_1950-2100_DJF.nc;F0;2.13;3.297;5.427;3972
tasAdjust_FR_rcp85_EC-EARTH_RACMO22E_ADAMONT_seasmean_1950-2100_DJF.nc;F2;2.018;4.022;6.04;1712
tasAdjust_FR_rcp85_EC-EARTH_RACMO22E_ADAMONT_seasmean_1950-2100_DJF.nc;F1;2.078;3.384;5.462;4595
tasAdjust_FR_rcp85_EC-EARTH_RACMO22E_ADAMONT_seasmean_1950-2100_DJF.nc;F4;2.002;4.226;6.227;9621
tasAdjust_FR_rcp85_EC-EARTH_RACMO22E_ADAMONT_seasmean_1950-2100_DJF.nc;F3;2.08;3.649;5.73;10836
tasAdjust_FR_rcp85_EC-EARTH_RACMO22E_ADAMONT_seasmean_1950-2100_DJF.nc;N0;1.646;6.971;8.617;1075
tasAdjust_FR_rcp85_EC-EARTH_RACMO22E_ADAMONT_seasmean_1950-2100_DJF.nc;N2;1.771;6.756;8.527;619
tasAdjust_FR_rcp85_EC-EARTH_RACMO22E_ADAMONT_seasmean_1950-2100_DJF.nc;N1;1.756;6.646;8.403;753
tasAdjust_FR_rcp85_EC-EARTH_RACMO22E_ADAMONT_seasmean_1950-2100_DJF.nc;N4;2.015;5.845;7.86;1216
tasAdjust_FR_rcp85_EC-EARTH_RACMO22E_ADAMONT_seasmean_1950-2100_DJF.nc;N3;1.862;6.232;8.094;1973
tasAdjust_FR_rcp85_EC-EARTH_RACMO22E_ADAMONT_seasmean_1950-2100_DJF.nc;V6;2.55;4.375;6.925;2137
tasAdjust_FR_rcp85_EC-EARTH_RACMO22E_ADAMONT_seasmean_1950-2100_DJF.nc;V5;2.465;4.3;6.765;5731
tasAdjust_FR_rcp85_EC-EARTH_RACMO22E_ADAMONT_seasmean_1950-2100_DJF.nc;V7;2.313;6.393;8.706;3702
tasAdjust_FR_rcp85_EC-EARTH_RACMO22E_ADAMONT_seasmean_1950-2100_DJF.nc;E5;2.002;4.314;6.315;3202
tasAdjust_FR_rcp85_EC-EARTH_RACMO22E_ADAMONT_seasmean_1950-2100_DJF.nc;V0;2.732;-0.283;2.449;3445
tasAdjust_FR_rcp85_EC-EARTH_RACMO22E_ADAMONT_seasmean_1950-2100_DJF.nc;E4;1.966;4.794;6.76;2241
tasAdjust_FR_rcp85_EC-EARTH_RACMO22E_ADAMONT_seasmean_1950-2100_DJF.nc;V2;2.604;1.355;3.96;3760
tasAdjust_FR_rcp85_EC-EARTH_RACMO22E_ADAMONT_seasmean_1950-2100_DJF.nc;E6;2.009;4.035;6.044;6568
tasAdjust_FR_rcp85_EC-EARTH_RACMO22E_ADAMONT_seasmean_1950-2100_DJF.nc;V1;2.891;1.702;4.594;5949
tasAdjust_FR_rcp85_EC-EARTH_RACMO22E_ADAMONT_seasmean_1950-2100_DJF.nc;V4;2.503;3.156;5.659;4936
tasAdjust_FR_rcp85_EC-EARTH_RACMO22E_ADAMONT_seasmean_1950-2100_DJF.nc;V3;2.287;3.308;5.595;5191
tasAdjust_FR_rcp85_EC-EARTH_RACMO22E_ADAMONT_seasmean_1950-2100_DJF.nc;M5;1.835;5.756;7.591;1856
tasAdjust_FR_rcp85_EC-EARTH_RACMO22E_ADAMONT_seasmean_1950-2100_DJF.nc;M4;1.832;5.879;7.711;233
tasAdjust_FR_rcp85_EC-EARTH_RACMO22E_ADAMONT_seasmean_1950-2100_DJF.nc;M7;1.878;5.799;7.677;2356
tasAdjust_FR_rcp85_EC-EARTH_RACMO22E_ADAMONT_seasmean_1950-2100_DJF.nc;M6;1.796;5.96;7.756;2540
tasAdjust_FR_rcp85_EC-EARTH_RACMO22E_ADAMONT_seasmean_1950-2100_DJF.nc;M8;1.72;6.482;8.201;2581
tasAdjust_FR_rcp85_EC-EARTH_RACMO22E_ADAMONT_seasmean_1950-2100_DJF.nc;E1;1.971;3.808;5.779;2658
tasAdjust_FR_rcp85_EC-EARTH_RACMO22E_ADAMONT_seasmean_1950-2100_DJF.nc;E3;1.988;4.309;6.296;2825
tasAdjust_FR_rcp85_EC-EARTH_RACMO22E_ADAMONT_seasmean_1950-2100_DJF.nc;Q1;2.152;6.645;8.797;1586
tasAdjust_FR_rcp85_EC-EARTH_RACMO22E_ADAMONT_seasmean_1950-2100_DJF.nc;E2;1.975;4.135;6.11;1210
tasAdjust_FR_rcp85_EC-EARTH_RACMO22E_ADAMONT_seasmean_1950-2100_DJF.nc;Q0;2.406;5.381;7.787;2461
tasAdjust_FR_rcp85_EC-EARTH_RACMO22E_ADAMONT_seasmean_1950-2100_DJF.nc;Q3;2.144;7.078;9.221;2194
tasAdjust_FR_rcp85_EC-EARTH_RACMO22E_ADAMONT_seasmean_1950-2100_DJF.nc;Q2;2.183;6.362;8.546;3146
tasAdjust_FR_rcp85_EC-EARTH_RACMO22E_ADAMONT_seasmean_1950-2100_DJF.nc;Q5;2.282;6.899;9.181;1425
tasAdjust_FR_rcp85_EC-EARTH_RACMO22E_ADAMONT_seasmean_1950-2100_DJF.nc;Q4;2.829;1.125;3.954;1368
tasAdjust_FR_rcp85_EC-EARTH_RACMO22E_ADAMONT_seasmean_1950-2100_DJF.nc;Q7;2.366;6.491;8.857;1534
tasAdjust_FR_rcp85_EC-EARTH_RACMO22E_ADAMONT_seasmean_1950-2100_DJF.nc;Y9;2.2;6.991;9.191;2858
tasAdjust_FR_rcp85_EC-EARTH_RACMO22E_ADAMONT_seasmean_1950-2100_DJF.nc;Q6;2.702;2.463;5.165;1089
tasAdjust_FR_rcp85_EC-EARTH_RACMO22E_ADAMONT_seasmean_1950-2100_DJF.nc;Y8;2.085;6.734;8.819;2698
tasAdjust_FR_rcp85_EC-EARTH_RACMO22E_ADAMONT_seasmean_1950-2100_DJF.nc;Y1;2.314;5.939;8.253;5327
tasAdjust_FR_rcp85_EC-EARTH_RACMO22E_ADAMONT_seasmean_1950-2100_DJF.nc;Y0;2.557;5.626;8.183;5199
tasAdjust_FR_rcp85_EC-EARTH_RACMO22E_ADAMONT_seasmean_1950-2100_DJF.nc;Y3;2.326;7.188;9.514;3125
tasAdjust_FR_rcp85_EC-EARTH_RACMO22E_ADAMONT_seasmean_1950-2100_DJF.nc;Y2;2.218;6.133;8.351;4403
tasAdjust_FR_rcp85_EC-EARTH_RACMO22E_ADAMONT_seasmean_1950-2100_DJF.nc;H7;1.818;5.941;7.759;628
tasAdjust_FR_rcp85_EC-EARTH_RACMO22E_ADAMONT_seasmean_1950-2100_DJF.nc;Y5;2.344;6.454;8.798;4493
tasAdjust_FR_rcp85_EC-EARTH_RACMO22E_ADAMONT_seasmean_1950-2100_DJF.nc;Y4;2.264;6.887;9.151;4635
tasAdjust_FR_rcp85_EC-EARTH_RACMO22E_ADAMONT_seasmean_1950-2100_DJF.nc;Y7;2.257;6.811;9.067;3118
tasAdjust_FR_rcp85_EC-EARTH_RACMO22E_ADAMONT_seasmean_1950-2100_DJF.nc;Y6;2.781;1.865;4.646;3977
tasAdjust_FR_rcp85_EC-EARTH_RACMO22E_ADAMONT_seasmean_1950-2100_DJF.nc;P8;2.112;6.499;8.612;1037
tasAdjust_FR_rcp85_EC-EARTH_RACMO22E_ADAMONT_seasmean_1950-2100_DJF.nc;P7;2.181;5.993;8.174;2799
tasAdjust_FR_rcp85_EC-EARTH_RACMO22E_ADAMONT_seasmean_1950-2100_DJF.nc;H0;2.045;3.606;5.651;4977
tasAdjust_FR_rcp85_EC-EARTH_RACMO22E_ADAMONT_seasmean_1950-2100_DJF.nc;P9;2.078;6.777;8.855;594
tasAdjust_FR_rcp85_EC-EARTH_RACMO22E_ADAMONT_seasmean_1950-2100_DJF.nc;H2;2.037;4.114;6.151;4017
tasAdjust_FR_rcp85_EC-EARTH_RACMO22E_ADAMONT_seasmean_1950-2100_DJF.nc;H1;2.054;3.481;5.536;7940
tasAdjust_FR_rcp85_EC-EARTH_RACMO22E_ADAMONT_seasmean_1950-2100_DJF.nc;H4;1.961;4.205;6.166;6017
tasAdjust_FR_rcp85_EC-EARTH_RACMO22E_ADAMONT_seasmean_1950-2100_DJF.nc;H3;1.99;4.336;6.325;4070
