GCM-RCM;ZH;delta%;ref;fut;surface
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_DJF.nc;I1;24.7;202.711;252.731;1809
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_DJF.nc;I0;21.7;229.429;279.259;1308
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_DJF.nc;I3;27.7;225.817;288.374;543
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_DJF.nc;I2;23.1;242.797;298.913;2971
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_DJF.nc;I5;26.3;302.802;382.337;1468
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_DJF.nc;I4;24.7;263.513;328.644;2063
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_DJF.nc;I7;22.6;287.742;352.786;1112
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_DJF.nc;I6;27;276.814;351.588;1255
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;M1;-19.4;146.641;118.143;8294
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;M0;-18.8;149.753;121.611;7963
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;M3;-16.5;150.041;125.265;5838
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;M2;-26.7;127.878;93.679;21
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;U4;12.2;219.5;246.372;4014
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;U1;14;229.087;261.098;5793
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;U0;10.8;234.76;260.231;6186
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;U3;15.2;221.546;255.124;5720
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;U2;8.4;311.243;337.429;7728
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;L4;-11.7;206.432;182.179;3885
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;L3;-20.9;144.82;114.617;818
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;L6;-13.7;158.917;137.114;1772
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;L5;-13.5;188.417;162.98;3913
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;L8;-28.7;136.27;97.148;3667
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;L7;-23.2;139.285;106.96;1312
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;D0;4;218.027;226.788;1133
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;L9;-29;130.243;92.511;1484
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;L0;-15;228.265;193.957;4402
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;L2;-15.5;152.967;129.188;3218
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;L1;-14.5;168.058;143.765;1841
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;K3;-1.1;223.836;221.33;5605
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;K2;9.8;232.379;255.086;8745
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;K5;-6.6;202.039;188.651;6822
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;K4;-8.9;163.836;149.19;10008
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;K7;-13.9;160.943;138.623;3446
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;K6;-10.4;167.965;150.494;7121
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;O1;-11.6;219.418;194.014;4132
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;O0;-8.7;263.659;240.729;5818
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;O3;-11.4;179.836;159.331;5301
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;O2;-13.6;162.801;140.691;5193
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;O5;-10.5;183.779;164.488;5961
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;O4;-19;185.513;150.285;4491
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;F6;-5.5;177.191;167.376;7321
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;W1;-0.2;303.188;302.527;3064
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;F5;7;221.86;237.368;5515
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;W0;0;347.613;347.702;2711
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;W3;-4.1;255.256;244.854;2497
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;W2;-2.1;275.596;269.673;3619
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;F7;-8.3;164.956;151.339;1105
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;N6;-22.5;145.781;113.041;771
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;N5;-22.1;149.129;116.223;404
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;N8;-21.1;135.689;107.088;1301
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;N7;-22.5;147.594;114.455;590
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;F0;10.8;196.532;217.812;3972
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;F2;2.9;164.139;168.891;1712
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;F1;7.7;193.068;207.975;4595
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;F4;-8.3;164.54;150.93;9621
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;F3;7.4;193.364;207.625;10836
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;N0;-13;120.293;104.683;1075
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;N2;-17.6;128.394;105.833;619
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;N1;-16.6;130.328;108.72;753
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;N4;-22.5;156.13;120.976;1216
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;N3;-23.1;142.689;109.758;1973
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;V6;-18.6;142.596;116.006;2137
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;V5;-0.4;172.088;171.346;5731
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;V7;-2.3;120.645;117.885;3702
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;E5;13.7;193.61;220.165;3202
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;V0;-1.7;394.505;387.897;3445
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;E4;16.4;181.468;211.301;2241
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;V2;-3.5;341.286;329.446;3760
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;E6;6.2;178.434;189.561;6568
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;V1;-4.2;306.24;293.389;5949
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;V4;0.3;196.84;197.386;4936
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;V3;6.3;209.303;222.515;5191
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;M5;-31.2;126.38;86.979;1856
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;M4;-28.5;129.13;92.291;233
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;M7;-25;144.587;108.51;2356
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;M6;-23.4;131.489;100.721;2540
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;M8;-17.9;129.733;106.514;2581
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;E1;7.8;191.071;205.946;2658
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;E3;14.4;183.671;210.044;2825
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;Q1;-23.8;201.035;153.207;1586
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;E2;10.8;189.875;210.419;1210
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;Q0;-16.9;216.096;179.596;2461
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;Q3;-27.1;208.987;152.428;2194
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;Q2;-19.4;187.36;151.017;3146
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;Q5;-27;249.106;181.784;1425
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;Q4;-9.9;301.068;271.27;1368
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;Q7;-27.9;278.048;200.47;1534
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;Y9;-15.5;93.092;78.619;2858
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;Q6;-20.8;323.79;256.556;1089
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;Y8;-34.6;92.358;60.377;2698
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;Y1;-18.6;150.674;122.593;5327
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;Y0;-5.3;155.489;147.307;5199
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;Y3;-1.2;106.347;105.076;3125
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;Y2;-16.3;138.723;116.146;4403
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;H7;-2.5;172.152;167.857;628
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;Y5;-16.4;122.715;102.642;4493
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;Y4;-11.5;89.554;79.267;4635
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;Y7;-16.4;93.999;78.566;3118
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;Y6;-24.7;208.408;156.96;3977
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;P8;-10.6;163.432;146.06;1037
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;P7;-15.1;180.495;153.208;2799
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;H0;-1.3;197.878;195.354;4977
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;P9;-12.5;160.296;140.246;594
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;H2;-6.2;174.062;163.323;4017
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;H1;-3.3;197.545;191.123;7940
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;H4;-14.2;152.484;130.799;6017
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;H3;-11.6;173.726;153.499;4070
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;H6;-9.7;165.182;149.193;2312
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;P0;-7.2;265.169;246.025;3289
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;H5;-3.4;186.996;180.618;2035
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;P2;-12.3;208.19;182.671;3067
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;P1;-9.9;261.563;235.638;3300
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;P4;-12.7;203.723;177.901;1282
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;P3;-11.7;248.852;219.825;2449
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;P6;-14;192.453;165.497;3747
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;P5;-13.7;174.629;150.679;2394
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;X0;-10.5;219.947;196.8;4831
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;X2;-21.6;190.196;149.146;2298
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;G7;-1.7;188.031;184.911;480
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;X1;-17.8;183.799;151.016;4603
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;G6;-1;190.582;188.696;453
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;X3;-14.9;120.644;102.67;2640
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;O7;0.4;215.712;216.634;5706
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;O6;-19.8;173.708;139.231;7252
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;O9;-15.3;173.117;146.636;6512
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;O8;-13.1;195.219;169.553;5821
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;G1;4.4;188.088;196.325;346
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;G0;3.8;191.548;198.771;762
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;G3;-0.6;190.109;189.032;228
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;G2;0.9;193.862;195.554;1033
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;G5;0.1;176.38;176.623;242
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;S3;-18.9;175.355;142.207;1523
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;G4;-0.1;187.114;186.925;300
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;S2;-16.9;185.424;154.115;2029
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;S5;-32.4;264.508;178.681;370
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;S4;-22;200.787;156.597;1554
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;S6;-31.4;274.893;188.591;200
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;S9;-24.2;359.923;272.816;74
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;K1;10.4;208.956;230.705;11062
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;K0;13.1;226.416;256.093;7272
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;S1;-14.3;156.081;133.788;2790
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;S0;-14.4;149.623;128.013;1911
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;J9;-17.5;130.521;107.619;1522
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;B2;4.3;210.252;219.295;1439
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;B1;7.7;215.653;232.36;1321
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;B4;2.4;207.092;212.05;1652
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;B3;-0.8;212.773;210.984;945
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;B6;-5;250.084;237.602;90
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;B5;-5.3;228.994;216.776;1446
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;J2;-9.9;148.928;134.245;1956
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;B7;-4.9;246.888;234.866;470
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;J1;-12.7;136.615;119.204;2960
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;J4;-9.2;158.699;144.069;2856
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;J3;-9.8;160.049;144.332;4241
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;J6;-20.1;142.282;113.676;1618
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;J5;-16.2;151.389;126.924;2612
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;J8;-19.3;140.697;113.505;3605
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;R2;-12.1;164.206;144.331;1191
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;J7;-15.9;138.907;116.834;5707
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;B0;9;212.86;231.985;447
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;R1;-16.6;187.734;156.653;1460
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;R4;-14.6;161.599;137.931;881
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;R3;-14.1;156.141;134.095;1497
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;R6;-20.6;148.666;117.974;1327
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;R5;-14.7;159.783;136.288;1378
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;R8;-18.1;120.912;98.996;55
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;J0;-17.3;149.848;123.854;2767
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;R7;-17.7;145.873;119.991;772
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;A9;7.2;207.08;221.994;3836
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;A8;6.4;194.748;207.168;2079
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;R0;-13.6;167.327;144.573;1348
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;I9;-14.6;182.737;156.11;1107
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;Z4;-8.4;141.104;129.215;3
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;A1;10.4;244.105;269.559;1808
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;I8;-15.6;192.567;162.511;477
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;A0;13.6;211.732;240.509;895
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;Z6;-19.3;123.928;99.953;175
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;A3;10.8;205.743;227.926;2549
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;Z5;-16.5;117.242;97.846;254
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;Z8;-15;77.437;65.832;27
