GCM-RCM;ZH;delta%;ref;fut;surface
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_DJF.nc;I2;7.5;242.797;261.02;2971
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_DJF.nc;I5;9.7;302.802;332.249;1468
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_DJF.nc;I4;9;263.513;287.355;2063
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_DJF.nc;I7;10.3;287.742;317.359;1112
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_DJF.nc;I6;9.9;276.814;304.192;1255
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;M1;0.3;146.641;147.023;8294
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;M0;5.8;149.753;158.473;7963
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;M3;-6.6;150.041;140.197;5838
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;M2;-16.9;127.878;106.261;21
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;U4;-1.4;219.5;216.503;4014
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;U1;1.4;229.087;232.358;5793
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;U0;0;234.76;234.74;6186
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;U3;-1.3;221.546;218.668;5720
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;U2;4.2;311.243;324.413;7728
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;L4;-9.2;206.432;187.404;3885
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;L3;-9;144.82;131.8;818
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;L6;-6;158.917;149.314;1772
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;L5;-3.1;188.417;182.574;3913
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;L8;-9.7;136.27;123.016;3667
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;L7;-10.2;139.285;125.095;1312
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;D0;12.3;218.027;244.738;1133
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;L9;-11.4;130.243;115.372;1484
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;L0;-7.8;228.265;210.566;4402
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;L2;-1.4;152.967;150.803;3218
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;L1;2.7;168.058;172.552;1841
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;K3;-5;223.836;212.696;5605
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;K2;3.1;232.379;239.604;8745
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;K5;-8.8;202.039;184.299;6822
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;K4;-7.2;163.836;152.041;10008
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;K7;-9.8;160.943;145.106;3446
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;K6;-9.6;167.965;151.916;7121
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;O1;-3.4;219.418;211.901;4132
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;O0;-5.8;263.659;248.316;5818
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;O3;-4;179.836;172.567;5301
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;O2;-12.7;162.801;142.2;5193
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;O5;-4.5;183.779;175.532;5961
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;O4;-6.5;185.513;173.488;4491
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;F6;3.6;177.191;183.502;7321
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;W1;5.5;303.188;319.968;3064
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;F5;-0.3;221.86;221.152;5515
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;W0;8;347.613;375.418;2711
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;W3;1.6;255.256;259.28;2497
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;W2;2.4;275.596;282.156;3619
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;F7;1.4;164.956;167.3;1105
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;N6;-10.8;145.781;129.974;771
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;N5;-9.7;149.129;134.713;404
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;N8;-14.7;135.689;115.702;1301
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;N7;-12.9;147.594;128.533;590
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;F0;4.4;196.532;205.255;3972
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;F2;1.7;164.139;166.963;1712
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;F1;2.9;193.068;198.661;4595
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;F4;-2;164.54;161.18;9621
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;F3;2;193.364;197.161;10836
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;N0;-18;120.293;98.64;1075
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;N2;-16.2;128.394;107.619;619
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;N1;-16.7;130.328;108.543;753
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;N4;-5.1;156.13;148.122;1216
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;N3;-14.4;142.689;122.162;1973
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;V6;-21.5;142.596;112.002;2137
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;V5;-4.2;172.088;164.812;5731
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;V7;-13.3;120.645;104.642;3702
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;E5;8.6;193.61;210.256;3202
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;V0;1.2;394.505;399.115;3445
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;E4;4.8;181.468;190.205;2241
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;V2;3;341.286;351.559;3760
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;E6;10.5;178.434;197.168;6568
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;V1;-3.1;306.24;296.695;5949
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;V4;-1.9;196.84;193.133;4936
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;V3;6.3;209.303;222.485;5191
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;M5;-19.5;126.38;101.702;1856
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;M4;-19.5;129.13;104.009;233
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;M7;-15.5;144.587;122.111;2356
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;M6;-18.6;131.489;107.055;2540
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;M8;-17.6;129.733;106.898;2581
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;E1;13.8;191.071;217.381;2658
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;E3;9;183.671;200.219;2825
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;Q1;-25.6;201.035;149.602;1586
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;E2;10.4;189.875;209.613;1210
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;Q0;-17;216.096;179.396;2461
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;Q3;-27.7;208.987;151.033;2194
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;Q2;-24.8;187.36;140.896;3146
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;Q5;-23.8;249.106;189.942;1425
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;Q4;-9.7;301.068;272.011;1368
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;Q7;-22.4;278.048;215.701;1534
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;Y9;7.3;93.092;99.887;2858
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;Q6;-14.4;323.79;277.11;1089
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;Y8;-9.3;92.358;83.756;2698
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;Y1;-8;150.674;138.645;5327
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;Y0;-4.8;155.489;148.068;5199
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;Y3;-11.2;106.347;94.435;3125
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;Y2;-11.2;138.723;123.151;4403
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;H7;3.7;172.152;178.477;628
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;Y5;-21.6;122.715;96.225;4493
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;Y4;-28.1;89.554;64.399;4635
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;Y7;7.3;93.999;100.895;3118
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;Y6;-8.1;208.408;191.558;3977
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;P8;-14.7;163.432;139.327;1037
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;P7;-9.1;180.495;164;2799
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;H0;12.8;197.878;223.198;4977
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;P9;-15.8;160.296;134.953;594
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;H2;6.2;174.062;184.935;4017
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;H1;4.6;197.545;206.672;7940
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;H4;8.9;152.484;166.053;6017
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;H3;10.4;173.726;191.859;4070
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;H6;16.9;165.182;193.129;2312
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;P0;-6.7;265.169;247.413;3289
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;H5;8.9;186.996;203.579;2035
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;P2;-12;208.19;183.249;3067
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;P1;-7.3;261.563;242.36;3300
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;P4;-15.4;203.723;172.433;1282
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;P3;-10.7;248.852;222.28;2449
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;P6;-10.9;192.453;171.518;3747
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;P5;-18.8;174.629;141.827;2394
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;X0;-3.1;219.947;213.163;4831
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;X2;-13.2;190.196;165.162;2298
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;G7;1.5;188.031;190.805;480
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;X1;-12.5;183.799;160.798;4603
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;G6;4;190.582;198.143;453
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;X3;-24;120.644;91.633;2640
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;O7;3.3;215.712;222.886;5706
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;O6;-20.7;173.708;137.736;7252
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;O9;-20.6;173.117;137.402;6512
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;O8;-10.8;195.219;174.204;5821
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;G1;9.7;188.088;206.415;346
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;G0;9.9;191.548;210.586;762
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;G3;7.5;190.109;204.43;228
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;G2;10.2;193.862;213.658;1033
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;G5;5.8;176.38;186.615;242
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;S3;-15.4;175.355;148.412;1523
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;G4;6.9;187.114;200.072;300
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;S2;-18.7;185.424;150.809;2029
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;S5;-27.1;264.508;192.839;370
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;S4;-23.9;200.787;152.711;1554
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;S6;-24.4;274.893;207.874;200
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;S9;-17;359.923;298.825;74
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;K1;-5.5;208.956;197.552;11062
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;K0;3.2;226.416;233.581;7272
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;S1;-14.3;156.081;133.747;2790
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;S0;-14.5;149.623;127.899;1911
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;J9;-16.1;130.521;109.512;1522
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;B2;-0.4;210.252;209.473;1439
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;B1;-2;215.653;211.301;1321
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;B4;6.4;207.092;220.44;1652
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;B3;1.9;212.773;216.759;945
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;B6;8.6;250.084;271.622;90
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;B5;9.1;228.994;249.725;1446
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;J2;-12.6;148.928;130.18;1956
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;B7;9.6;246.888;270.553;470
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;J1;-10.4;136.615;122.411;2960
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;J4;-6.4;158.699;148.608;2856
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;J3;-13.2;160.049;138.874;4241
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;J6;-9.7;142.282;128.449;1618
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;J5;-7.4;151.389;140.226;2612
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;J8;-9.1;140.697;127.839;3605
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;R2;0.4;164.206;164.824;1191
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;J7;-11.5;138.907;122.951;5707
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;B0;-0.6;212.86;211.669;447
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;R1;-0.6;187.734;186.584;1460
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;R4;-11.9;161.599;142.356;881
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;R3;-6.6;156.141;145.807;1497
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;R6;-5.3;148.666;140.805;1327
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;R5;-13.6;159.783;138.076;1378
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;R8;-12.3;120.912;106.073;55
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;J0;-4.3;149.848;143.383;2767
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;R7;-13.3;145.873;126.512;772
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;A9;1.9;207.08;210.941;3836
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;A8;5.9;194.748;206.204;2079
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;R0;3.1;167.327;172.489;1348
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;I9;-2.2;182.737;178.791;1107
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;Z4;-11.5;141.104;124.819;3
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;A1;0;244.105;244.16;1808
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;I8;-3;192.567;186.788;477
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;A0;6.4;211.732;225.219;895
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;Z6;-17.5;123.928;102.221;175
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;A3;3.5;205.743;213.013;2549
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;Z5;-11.7;117.242;103.504;254
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;Z8;-23.1;77.437;59.533;27
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;A2;4;234.019;243.467;2953
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;A5;-2.7;208.287;202.594;1930
prtotAdjust_FR_rcp85_CNRM-CM5-LR_ALADIN63_ADAMONT_seassum_1951-2100_JJA.nc;A4;-1.2;293.734;290.336;1784
